finding_id,title,component,severity,status,duplicate_of,evidence,root_cause,impact,proposed_correction,acceptance_test,related_commit,related_deployment,owner,target_date,residual_risk,order_ref_masked,issue_ref_masked,source_kind,detected_at
SF-a77ce318093a6100,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ce03ef85a845f191,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""-30"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_590fabbce557,iss_7e75075707d9,HUMAN_REVIEW,2026-08-03T13:54:58.199+00:00
SF-abc1971618c10330,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_452ff97f4516,iss_72747a253b4c,HUMAN_REVIEW,2026-07-13T16:26:44+00:00
SF-ae13fb772237e1c7,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_75e9069d9da0,iss_20f1d7e3d4f0,HUMAN_REVIEW,2026-07-13T18:17:12+00:00
SF-ae6f0bd14f3c8d8a,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_50b5f76d69c9,iss_c1880c5624b4,HUMAN_REVIEW,2026-06-26T15:29:21+00:00
SF-aec6f05d4c53376e,Protecci??n operativa pendiente de revisi??n,OPERATIONAL_PROTECTIONS,WARNING,OPEN,,"{""risk"":""NOT_ASSESSED"",""priority"":""NORMAL"",""carrier_code"":null,""review_reasons"":[""PROTECTION_REVIEW""],""normalized_type"":null}",La protecci??n ha detectado una condici??n que requiere evaluaci??n humana antes de cualquier acci??n.,El pedido queda en revisi??n y no debe recibir una acci??n autom??tica.,Clasificar la protecci??n con evidencia vigente y documentar la decisi??n de riesgo.,La revisi??n produce estado VERIFIED o ACCEPTED_RISK sin ejecutar acciones.,,,Suleia Operations,,WARNING pendiente de evaluaci??n.,ord_bc2f66415f56,,HUMAN_REVIEW,2026-08-05T11:09:27.558+00:00
SF-aed43d6b863c6630,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_94866d3ed1b2,iss_57d670e6cf25,HUMAN_REVIEW,2026-07-06T11:27:24+00:00
SF-aeeef68361af637b,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_9dbad94fb089,iss_e7151a0fc5cc,HUMAN_REVIEW,2026-07-07T12:29:21+00:00
SF-b03a3e844bb1e356,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_026e51fa5ec7,iss_94e76508df23,HUMAN_REVIEW,2026-07-20T14:25:37+00:00
SF-b258a57219217001,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_13be9f341c2c,iss_59bbc36a443d,HUMAN_REVIEW,2026-07-10T10:25:38+00:00
SF-b265d5a7cc56b807,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_77500e008008,iss_b4379de06489,HUMAN_REVIEW,2026-07-09T18:23:50+00:00
SF-b31f273ea45ed66e,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_4ad673dc2571,iss_541b1e4c6fdb,HUMAN_REVIEW,2026-07-17T09:14:25+00:00
SF-b4797a3cdb227c84,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-6e82ccd32435fb0c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""OTH"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_55f699c5edba,iss_ba2bf9d23ff2,HUMAN_REVIEW,2026-07-21T15:31:01+00:00
SF-b5662f1bc09d72d5,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_41b66ba06e77,iss_bf94a898df79,HUMAN_REVIEW,2026-07-01T11:30:57+00:00
SF-b74025c970432aee,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_5c30f7b2ad39,iss_6d96c94217e0,HUMAN_REVIEW,2026-07-03T15:25:34+00:00
SF-b8eb213a87a66adc,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_6563e47bd615,iss_0f0a09862f9f,HUMAN_REVIEW,2026-06-30T15:31:08+00:00
SF-badfd8db8c7a9d4d,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_a2fe79884cdf,iss_854463782f3f,HUMAN_REVIEW,2026-06-30T23:24:40+00:00
SF-bc0cce6c319c4dca,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_8f3fba911b02,iss_23e693f9ab93,HUMAN_REVIEW,2026-07-20T09:16:04+00:00
SF-bc56e5200ab4055e,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_7d8437b12912,iss_7bd0905d6140,HUMAN_REVIEW,2026-06-29T11:25:47+00:00
SF-bc8e8b0d881630d4,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-6e82ccd32435fb0c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""OTH"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_92ea1949d853,iss_6e1a0c95409d,HUMAN_REVIEW,2026-06-26T11:27:41+00:00
SF-bd2898239f20d4b8,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_86afe32f0c17,iss_2d6e7140f8c2,HUMAN_REVIEW,2026-06-30T11:29:36+00:00
SF-bfa55b0646fcb0df,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_5ebcf59b2fe6,iss_82a69e914325,HUMAN_REVIEW,2026-07-01T11:28:17+00:00
SF-bffcc102a8d9d524,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_318c19851f31,iss_ec0d708867fe,HUMAN_REVIEW,2026-07-22T14:25:19+00:00
SF-c0b008d64dbcac37,Protecci??n operativa pendiente de revisi??n,OPERATIONAL_PROTECTIONS,WARNING,OPEN,,"{""risk"":""NOT_ASSESSED"",""priority"":""NORMAL"",""carrier_code"":null,""review_reasons"":[""PROTECTION_REVIEW""],""normalized_type"":null}",La protecci??n ha detectado una condici??n que requiere evaluaci??n humana antes de cualquier acci??n.,El pedido queda en revisi??n y no debe recibir una acci??n autom??tica.,Clasificar la protecci??n con evidencia vigente y documentar la decisi??n de riesgo.,La revisi??n produce estado VERIFIED o ACCEPTED_RISK sin ejecutar acciones.,,,Suleia Operations,,WARNING pendiente de evaluaci??n.,ord_4412d1b3cb83,,HUMAN_REVIEW,2026-08-05T11:09:19.767+00:00
SF-c136422a84aea0e2,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_9fca17501c0f,iss_8908e92a888d,HUMAN_REVIEW,2026-07-06T19:18:33+00:00
SF-c24c6b21580cab1b,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_d36c60932fb6,iss_c8525a1dc437,HUMAN_REVIEW,2026-06-01T11:42:14+00:00
SF-c2a87a33022bc3ec,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_7026d9b2eab8,iss_56cee5739e18,HUMAN_REVIEW,2026-07-13T15:30:32+00:00
